seat_id,seat,annee,partielle,full_name,party_id,person_id,remarque
chateauguay,Châteauguay,1897,1,"ROBIDOUX, Joseph-Émery",PLQ,5127,nommé juge le 08-10-1900
chateauguay,Châteauguay,1900,0,"DUPUIS, François-Xavier",PLQ,3069,
chateauguay,Châteauguay,1904,0,"DUPUIS, François-Xavier",PLQ,3069,démissionne le 28-11-1907
chateauguay,Châteauguay,1907,1,"MERCIER, Honoré (fils)",PLQ,,défait en 1908
chateauguay,Châteauguay,1908,0,"DESROSIERS, Hospice",PC,2887,élection annulée le 13-11-1908
chateauguay,Châteauguay,1908,1,"MERCIER, Honoré (fils)",PLQ,,
chateauguay,Châteauguay,1912,0,"MERCIER, Honoré (fils)",PLQ,,nommé ministre le 29-04-1914
chateauguay,Châteauguay,1914,1,"MERCIER, Honoré (fils)",PLQ,,
chateauguay,Châteauguay,1916,0,"MERCIER, Honoré (fils)",PLQ,,
chateauguay,Châteauguay,1919,0,"MERCIER, Honoré (fils)",PLQ,,
chateauguay,Châteauguay,1923,0,"MERCIER, Honoré (fils)",PLQ,,
chateauguay,Châteauguay,1927,0,"MERCIER, Honoré (fils)",PLQ,,
chateauguay,Châteauguay,1931,0,"MERCIER, Honoré (fils)",PLQ,,
chateauguay,Châteauguay,1935,0,"MERCIER, Honoré (fils)",PLQ,,ne s'est pas représenté en 1936
chateauguay,Châteauguay,1936,0,"BOYER, Auguste",UN,2267,défait en 1939
chateauguay,Châteauguay,1939,0,(Voir Châteauguay-La Prairie ),,,
chateauguay,Châteauguay,1944,0,"MERCIER, Honoré (petit-fils)",PLQ,,défait en 1948
chateauguay,Châteauguay,1948,0,"LABERGE, Arthur",UN,3823,
chateauguay,Châteauguay,1952,0,"LABERGE, Arthur",UN,3823,
chateauguay,Châteauguay,1956,0,"LABERGE, Arthur",UN,3823,décédé le 07-06-1957
chateauguay,Châteauguay,1957,1,"LABERGE, Joseph-Maurice",UN,3831,
chateauguay,Châteauguay,1960,0,"LABERGE, Joseph-Maurice",UN,3831,défait en 1962
chateauguay,Châteauguay,1962,0,"KENNEDY, George",PLQ,3779,
chateauguay,Châteauguay,1966,0,"KENNEDY, George",PLQ,3779,
chateauguay,Châteauguay,1970,0,"KENNEDY, George",PLQ,3779,
chateauguay,Châteauguay,1973,0,"KENNEDY, George",PLQ,3779,défait en 1976
chateauguay,Châteauguay,1976,0,"DUSSAULT, Roland",PQ,3087,
chateauguay,Châteauguay,1981,0,"DUSSAULT, Roland",PQ,3087,défait en 1985
chateauguay,Châteauguay,1985,0,"CARDINAL, Pierrette",PLQ,2387,
chateauguay,Châteauguay,1989,0,"CARDINAL, Pierrette",PLQ,2387,ne s'est pas représentée en 1994
chateauguay,Châteauguay,1994,0,"FOURNIER, Jean-Marc",PLQ,3233,
chateauguay,Châteauguay,1998,0,"FOURNIER, Jean-Marc",PLQ,3233,
chateauguay,Châteauguay,2003,0,"FOURNIER, Jean-Marc",PLQ,3233,
chateauguay,Châteauguay,2007,0,"FOURNIER, Jean-Marc",PLQ,3233,ne s'est pas représenté en 2008. Voir Saint-Laurent
chateauguay,Châteauguay,2008,0,"MOREAU, Pierre",PLQ,359,
chateauguay,Châteauguay,2012,0,"MOREAU, Pierre",PLQ,359,
chateauguay,Châteauguay,2014,0,"MOREAU, Pierre",PLQ,359,défait en 2018
chateauguay,Châteauguay,2018,0,"CHASSÉ, MarieChantal",CAQ,17865,
chateauguay,Châteauguay,2022,0,"GENDRON, Marie-Belle",CAQ,19293,
chateauguaylaprairie,Châteauguay-La Prairie,1939,0,"FORTIN, Roméo",PLQ,3221,ne s'est pas représenté en 1944
chauveau,Chauveau,1966,0,"MATHIEU, François-Eugène",UN,4399,défait en 1970
chauveau,Chauveau,1970,0,"HARVEY, André",PLQ,3603,voir Charlesbourg
chauveau,Chauveau,1973,0,"LACHAPELLE, Bernard",PLQ,3845,défait en 1976
chauveau,Chauveau,1976,0,"O'NEILL, Louis",PQ,4669,ne s'est pas représenté en 1981
chauveau,Chauveau,1981,0,"BROUILLET, Raymond",PQ,2301,défait en 1985
chauveau,Chauveau,1985,0,"POULIN, Rémy",PLQ,4957,
chauveau,Chauveau,1989,0,"POULIN, Rémy",PLQ,4957,défait en 1994
chauveau,Chauveau,1994,0,"BROUILLET, Raymond",PQ,2301,
chauveau,Chauveau,1998,0,"BROUILLET, Raymond",PQ,2301,ne s'est pas représenté en 2003
chauveau,Chauveau,2003,0,"PERREAULT, Sarah",PLQ,5829,défaite en 2007
chauveau,Chauveau,2007,0,"TAILLON, Gilles",ADQ,5911,défait dans Chapleau en 2008
chauveau,Chauveau,2008,0,"DELTELL, Gérard",ADQ,17,
chauveau,Chauveau,2012,0,"DELTELL, Gérard",CAQ,17,
chauveau,Chauveau,2014,0,"DELTELL, Gérard",CAQ,17,démissionne le 07-04-2015
chauveau,Chauveau,2015,1,"TREMBLAY, Véronyque",PLQ,16403,défaite en 2018
chauveau,Chauveau,2018,0,"LÉVESQUE, Sylvain",CAQ,12213,
chauveau,Chauveau,2022,0,"LÉVESQUE, Sylvain",CAQ,12213,
chicoutimi,Chicoutimi,1912,0,"PETIT, Honoré",PLQ,4861,
chicoutimi,Chicoutimi,1916,0,"PETIT, Honoré",PLQ,4861,défait en 1919
chicoutimi,Chicoutimi,1919,0,"GAUDRAULT, Joseph-Arthur",PLQ,3361,défait en 1923
chicoutimi,Chicoutimi,1923,0,"DELISLE, Gustave",PLQ,2817,
chicoutimi,Chicoutimi,1927,0,"DELISLE, Gustave",PLQ,2817,
chicoutimi,Chicoutimi,1931,0,"DELISLE, Gustave",PLQ,2817,ne s'est pas représenté en 1935
chicoutimi,Chicoutimi,1935,0,"LAROUCHE, Arthur",PLQ,4009,
chicoutimi,Chicoutimi,1936,0,"LAROUCHE, Arthur",UN,4009,démissionne le 13-04-1938
chicoutimi,Chicoutimi,1938,1,"TALBOT, Antonio",UN,5451,
chicoutimi,Chicoutimi,1939,0,"TALBOT, Antonio",UN,5451,
chicoutimi,Chicoutimi,1944,0,"TALBOT, Antonio",UN,5451,
chicoutimi,Chicoutimi,1948,0,"TALBOT, Antonio",UN,5451,
chicoutimi,Chicoutimi,1952,0,"TALBOT, Antonio",UN,5451,
chicoutimi,Chicoutimi,1956,0,"TALBOT, Antonio",UN,5451,
chicoutimi,Chicoutimi,1960,0,"TALBOT, Antonio",UN,5451,
chicoutimi,Chicoutimi,1962,0,"TALBOT, Antonio",UN,5451,démissionne le 06-08-1965
chicoutimi,Chicoutimi,1966,0,"TREMBLAY, Jean-Noël",UN,5605,
chicoutimi,Chicoutimi,1970,0,"TREMBLAY, Jean-Noël",UN,5605,défait en 1973
chicoutimi,Chicoutimi,1973,0,"BÉDARD, Marc-André",PQ,1935,
chicoutimi,Chicoutimi,1976,0,"BÉDARD, Marc-André",PQ,1935,
chicoutimi,Chicoutimi,1981,0,"BÉDARD, Marc-André",PQ,1935,ne s'est pas représenté en 1985
chicoutimi,Chicoutimi,1985,0,"BLACKBURN, Jeanne L.",PQ,2113,
chicoutimi,Chicoutimi,1989,0,"BLACKBURN, Jeanne L.",PQ,2113,
chicoutimi,Chicoutimi,1994,0,"BLACKBURN, Jeanne L.",PQ,2113,ne s'est pas représentée en 1998
chicoutimi,Chicoutimi,1998,0,"BÉDARD, Stéphane",PQ,1457,
chicoutimi,Chicoutimi,2003,0,"BÉDARD, Stéphane",PQ,1457,
chicoutimi,Chicoutimi,2007,0,"BÉDARD, Stéphane",PQ,1457,
chicoutimi,Chicoutimi,2008,0,"BÉDARD, Stéphane",PQ,1457,
chicoutimi,Chicoutimi,2012,0,"BÉDARD, Stéphane",PQ,1457,
chicoutimi,Chicoutimi,2014,0,"BÉDARD, Stéphane",PQ,1457,démissionne le 22-10-2015
chicoutimi,Chicoutimi,2016,1,"JEAN, Mireille",PQ,16665,défaite en 2018
chicoutimi,Chicoutimi,2018,0,"LAFOREST, Andrée",CAQ,17913,
chicoutimi,Chicoutimi,2022,0,"LAFOREST, Andrée",CAQ,17913,
chicoutimisaguenay,Chicoutimi-Saguenay,1867,0,"TREMBLAY, Pierre-Alexis",IND,5613,
chicoutimisaguenay,Chicoutimi-Saguenay,1871,0,"TREMBLAY, Pierre-Alexis",PLQ,5613,démissionne le 17-01-1874
chicoutimisaguenay,Chicoutimi-Saguenay,1874,1,"BABY, Michel-Guillaume",PC,1799,ne s'est pas représenté en 1875
chicoutimisaguenay,Chicoutimi-Saguenay,1875,0,"PRICE, William Evan",PC,4999,
chicoutimisaguenay,Chicoutimi-Saguenay,1878,0,"PRICE, William Evan",PC,4999,démissionne le 13-02-1880
chicoutimisaguenay,Chicoutimi-Saguenay,1880,1,"BEAUDET, Élisée",PC,1881,ne s'est pas représenté en 1881
chicoutimisaguenay,Chicoutimi-Saguenay,1881,0,"SAINT-HILAIRE, Élie",PC,5253,
chicoutimisaguenay,Chicoutimi-Saguenay,1886,0,"SAINT-HILAIRE, Élie",PC,5253,décédé le 12-05-1888
chicoutimisaguenay,Chicoutimi-Saguenay,1888,1,"DUMAIS, Séverin",National,3031,défait en 1890
chicoutimisaguenay,Chicoutimi-Saguenay,1890,0,"CÔTÉ, Onésime",National,2675,défait en 1892
chicoutimisaguenay,Chicoutimi-Saguenay,1892,0,"PETIT, Honoré",PC,4861,
chicoutimisaguenay,Chicoutimi-Saguenay,1897,0,"PETIT, Honoré",PC,4861,
chicoutimisaguenay,Chicoutimi-Saguenay,1900,0,"PETIT, Honoré",PLQ,4861,
chicoutimisaguenay,Chicoutimi-Saguenay,1904,0,"PETIT, Honoré",PLQ,4861,
chicoutimisaguenay,Chicoutimi-Saguenay,1908,0,"PETIT, Honoré",PLQ,4861,voir Chicoutimi
chomedey,Chomedey,1981,0,"BACON, Lise",PLQ,1807,
chomedey,Chomedey,1985,0,"BACON, Lise",PLQ,1807,
chomedey,Chomedey,1989,0,"BACON, Lise",PLQ,1807,démissionne le 11-01-1994
chomedey,Chomedey,1994,0,"MULCAIR, Thomas J.",PLQ,4595,
chomedey,Chomedey,1998,0,"MULCAIR, Thomas J.",PLQ,4595,
chomedey,Chomedey,2003,0,"MULCAIR, Thomas J.",PLQ,4595,ne s'est pas représenté en 2007
chomedey,Chomedey,2007,0,"OUELLETTE, Guy",PLQ,549,
chomedey,Chomedey,2008,0,"OUELLETTE, Guy",PLQ,549,
chomedey,Chomedey,2012,0,"OUELLETTE, Guy",PLQ,549,
chomedey,Chomedey,2014,0,"OUELLETTE, Guy",PLQ,549,
chomedey,Chomedey,2018,0,"OUELLETTE, Guy",PLQ,549,
chomedey,Chomedey,2022,0,"LAKHOYAN OLIVIER, Sona",PLQ,19295,
chutesdelachaudiere,Chutes-De-La-Chaudière,1989,0,"CARRIER-PERREAULT, Denise",PQ,2437,
chutesdelachaudiere,Chutes-De-La-Chaudière,1994,0,"CARRIER-PERREAULT, Denise",PQ,2437,
chutesdelachaudiere,Chutes-De-La-Chaudière,1998,0,"CARRIER-PERREAULT, Denise",PQ,2437,ne s'est pas représentée en 2003
chutesdelachaudiere,Chutes-De-La-Chaudière,2003,0,"PICARD, Marc",ADQ,655,
chutesdelachaudiere,Chutes-De-La-Chaudière,2007,0,"PICARD, Marc",ADQ,655,
chutesdelachaudiere,Chutes-De-La-Chaudière,2008,0,"PICARD, Marc",ADQ,655,
chutesdelachaudiere,Chutes-De-La-Chaudière,2012,0,"PICARD, Marc",CAQ,655,
chutesdelachaudiere,Chutes-De-La-Chaudière,2014,0,"PICARD, Marc",CAQ,655,
chutesdelachaudiere,Chutes-De-La-Chaudière,2018,0,"PICARD, Marc",CAQ,655,
chutesdelachaudiere,Chutes-De-La-Chaudière,2022,0,"BIRON, Martine",CAQ,19297,
compton,Compton,1867,0,"ROSS, James",PC,5181,défait en 1871
compton,Compton,1871,0,"SAWYER, William",PC,5319,
compton,Compton,1875,0,"SAWYER, William",PC,5319,
compton,Compton,1878,0,"SAWYER, William",PC,5319,
compton,Compton,1881,0,"SAWYER, William",PC,5319,ne s'est pas représenté en 1886
compton,Compton,1886,0,"McINTOSH, John",PC,4445,
compton,Compton,1890,0,"McINTOSH, John",PC,4445,
compton,Compton,1892,0,"McINTOSH, John",PC,4445,nommé fonctionnaire le 26-07-1894
compton,Compton,1894,1,"McCLARY, Charles",PC,4415,ne s'est pas représenté en 1897
compton,Compton,1897,0,"HUNT, James",PLQ,3677,ne s'est pas représenté en 1900
compton,Compton,1900,0,"GIARD, Allen Wright",PC,3423,
compton,Compton,1904,0,"GIARD, Allen Wright",PC,3423,
compton,Compton,1908,0,"GIARD, Allen Wright",PC,3423,défait en 1912
compton,Compton,1912,0,"SCOTT, George Nathaniel",PLQ,5325,
compton,Compton,1916,0,"SCOTT, George Nathaniel",PLQ,5325,ne s'est pas représenté en 1919
compton,Compton,1919,0,"DESJARLAIS, Camille-Émile",PLQ,2873,ne s'est pas représenté en 1923
compton,Compton,1923,0,"NICOL, Jacob",PLQ,4627,
compton,Compton,1927,0,"NICOL, Jacob",PLQ,4627,nommé conseiller législatif le 16-09-1929
compton,Compton,1929,1,"McMASTER, Andrew Ross",PLQ,4449,ne s'est pas représenté en 1931
compton,Compton,1931,0,"DUFFY, William James",PLQ,2987,défait en 1935
compton,Compton,1935,0,"SHERMAN, Payson Alton",PC,5353,
compton,Compton,1936,0,"SHERMAN, Payson Alton",UN,5353,ne s'est pas représenté en 1939
compton,Compton,1939,0,"DUFFY, William James",PLQ,2987,
compton,Compton,1944,0,"DUFFY, William James",PLQ,2987,décédé le 18-01-1946
compton,Compton,1946,1,"FRENCH, Charles Daniel",UN,3273,
compton,Compton,1948,0,"FRENCH, Charles Daniel",UN,3273,
compton,Compton,1952,0,"FRENCH, Charles Daniel",UN,3273,décédé le 03-05-1954
compton,Compton,1954,1,"FRENCH, John William",UN,3275,défait en 1956
compton,Compton,1956,0,"GAGNON, Fabien",PLQ,3313,décédé le 11-06-1957
compton,Compton,1957,1,"GOSSELIN, Claude-Gilles",UN,3473,
compton,Compton,1960,0,"GOSSELIN, Claude-Gilles",UN,3473,
compton,Compton,1962,0,"GOSSELIN, Claude-Gilles",UN,3473,
compton,Compton,1966,0,"GOSSELIN, Claude-Gilles",UN,3473,défait en 1970
compton,Compton,1970,0,"DIONNE, Joseph-Omer",PLQ,2913,voir Mégantic-Compton
cotedusud,Côte-Du-Sud,2012,0,"MORIN, Norbert",PLQ,499,
cotedusud,Côte-Du-Sud,2014,0,"MORIN, Norbert",PLQ,499,ne s'est pas représenté en 2018
cotedusud,Côte-Du-Sud,2018,0,"PROULX, Marie-Eve",CAQ,17915,
cotedusud,Côte-Du-Sud,2022,0,"RIVEST, Mathieu",CAQ,19299,
cremazie,Crémazie,1973,0,"BIENVENUE, Jean",PLQ,2077,défait en 1976
cremazie,Crémazie,1976,0,"TARDIF, Guy",PQ,5461,
cremazie,Crémazie,1981,0,"TARDIF, Guy",PQ,5461,défait en 1985
cremazie,Crémazie,1985,0,"VALLERAND, André",PLQ,5677,
cremazie,Crémazie,1989,0,"VALLERAND, André",PLQ,5677,ne s'est pas représenté en 1994
cremazie,Crémazie,1994,0,"CAMPEAU, Jean",PQ,2361,ne s'est pas représenté en 1998
cremazie,Crémazie,1998,0,"BLANCHET, Manon",PQ,2135,ne s'est pas représentée en 2003
cremazie,Crémazie,2003,0,"LAMQUIN-ÉTHIER, Michèle",PLQ,3933,défaite en 2007
cremazie,Crémazie,2007,0,"LAPOINTE, Lisette",PQ,45,
cremazie,Crémazie,2008,0,"LAPOINTE, Lisette",PQ,45,ne s'est pas représentée en 2012
cremazie,Crémazie,2012,0,"DE COURCY, Diane",PQ,12221,défaite en 2014
cremazie,Crémazie,2014,0,"MONTPETIT, Marie",PLQ,15369,voir Maurice-Richard
deuxmontagnes,Deux-Montagnes,1867,0,"OUIMET, Gédéon",PC,4689,
deuxmontagnes,Deux-Montagnes,1871,0,"OUIMET, Gédéon",PC,4689,
deuxmontagnes,Deux-Montagnes,1875,0,"OUIMET, Gédéon",PC,4689,nommé fonctionnaire le 28-01-1876
deuxmontagnes,Deux-Montagnes,1876,1,"CHAMPAGNE, Charles (Deux-Montagnes)",PC,,
deuxmontagnes,Deux-Montagnes,1878,0,"CHAMPAGNE, Charles (Deux-Montagnes)",PC,,
deuxmontagnes,Deux-Montagnes,1881,0,"CHAMPAGNE, Charles (Deux-Montagnes)",PC,,démissionne le 23-09-1882
deuxmontagnes,Deux-Montagnes,1882,1,"BEAUCHAMP, Benjamin",PC,1875,élection annulée le 07-12-1883
deuxmontagnes,Deux-Montagnes,1884,1,"BEAUCHAMP, Benjamin",PC,1875,
deuxmontagnes,Deux-Montagnes,1886,0,"BEAUCHAMP, Benjamin",PC,1875,
deuxmontagnes,Deux-Montagnes,1890,0,"BEAUCHAMP, Benjamin",PC,1875,
deuxmontagnes,Deux-Montagnes,1892,0,"BEAUCHAMP, Benjamin",PC,1875,défait en 1897
deuxmontagnes,Deux-Montagnes,1897,0,"CHAMPAGNE, Hector",PLQ,2495,
deuxmontagnes,Deux-Montagnes,1900,0,"CHAMPAGNE, Hector",PLQ,2495,
deuxmontagnes,Deux-Montagnes,1904,0,"CHAMPAGNE, Hector",PLQ,2495,défait en 1908
deuxmontagnes,Deux-Montagnes,1908,0,"SAUVÉ, Arthur",PC,5301,
deuxmontagnes,Deux-Montagnes,1912,0,"SAUVÉ, Arthur",PC,5301,
deuxmontagnes,Deux-Montagnes,1916,0,"SAUVÉ, Arthur",PC,5301,
deuxmontagnes,Deux-Montagnes,1919,0,"SAUVÉ, Arthur",PC,5301,
deuxmontagnes,Deux-Montagnes,1923,0,"SAUVÉ, Arthur",PC,5301,
deuxmontagnes,Deux-Montagnes,1927,0,"SAUVÉ, Arthur",PC,5301,démissionne le 11-07-1930
deuxmontagnes,Deux-Montagnes,1930,1,"SAUVÉ, Joseph-Mignault-Paul",PC,5305,
deuxmontagnes,Deux-Montagnes,1931,0,"SAUVÉ, Joseph-Mignault-Paul",PC,5305,défait en 1935
deuxmontagnes,Deux-Montagnes,1935,0,"ROCHON, Jean-Léo",PLQ,5167,défait en 1936
deuxmontagnes,Deux-Montagnes,1936,0,"SAUVÉ, Joseph-Mignault-Paul",UN,5305,
deuxmontagnes,Deux-Montagnes,1939,0,"SAUVÉ, Joseph-Mignault-Paul",UN,5305,
deuxmontagnes,Deux-Montagnes,1944,0,"SAUVÉ, Joseph-Mignault-Paul",UN,5305,
deuxmontagnes,Deux-Montagnes,1948,0,"SAUVÉ, Joseph-Mignault-Paul",UN,5305,
deuxmontagnes,Deux-Montagnes,1952,0,"SAUVÉ, Joseph-Mignault-Paul",UN,5305,
deuxmontagnes,Deux-Montagnes,1956,0,"SAUVÉ, Joseph-Mignault-Paul",UN,5305,décédé le 02-01-1960
deuxmontagnes,Deux-Montagnes,1960,0,"BINETTE, Gaston",PLQ,2083,
deuxmontagnes,Deux-Montagnes,1962,0,"BINETTE, Gaston",PLQ,2083,
deuxmontagnes,Deux-Montagnes,1966,0,"BINETTE, Gaston",PLQ,2083,ne s'est pas représenté en 1970
deuxmontagnes,Deux-Montagnes,1970,0,"L'ALLIER, Jean-Paul",PLQ,3913,
deuxmontagnes,Deux-Montagnes,1973,0,"L'ALLIER, Jean-Paul",PLQ,3913,défait en 1976
deuxmontagnes,Deux-Montagnes,1976,0,"DE BELLEFEUILLE, Pierre",PQ,2787,
deuxmontagnes,Deux-Montagnes,1981,0,"DE BELLEFEUILLE, Pierre",PQ,2787,défait en 1985
deuxmontagnes,Deux-Montagnes,1985,0,"LEGAULT, Yolande D.",PLQ,4133,ne s'est pas représentée en 1989
deuxmontagnes,Deux-Montagnes,1989,0,"BERGERON, Jean-Guy",PLQ,2009,ne s'est pas représenté en 1994
deuxmontagnes,Deux-Montagnes,1994,0,"ROBERT, Hélène",PQ,5113,
deuxmontagnes,Deux-Montagnes,1998,0,"ROBERT, Hélène",PQ,5113,
deuxmontagnes,Deux-Montagnes,2003,0,"ROBERT, Hélène",PQ,5113,ne s'est pas représentée en 2007
deuxmontagnes,Deux-Montagnes,2007,0,"LEBLANC, Lucie",ADQ,5889,défaite en 2008
deuxmontagnes,Deux-Montagnes,2008,0,"CHARETTE, Benoit",PQ,195,défait en 2012
deuxmontagnes,Deux-Montagnes,2012,0,"GOYER, Daniel",PQ,12241,défait en 2014
deuxmontagnes,Deux-Montagnes,2014,0,"CHARETTE, Benoit",CAQ,195,
deuxmontagnes,Deux-Montagnes,2018,0,"CHARETTE, Benoit",CAQ,195,
deuxmontagnes,Deux-Montagnes,2022,0,"CHARETTE, Benoit",CAQ,195,
dorchester,Dorchester,1867,0,"LANGEVIN, Hector-Louis",PC,3949,voir Québec-Centre
dorchester,Dorchester,1871,0,"LAROCHELLE, Louis-Napoléon",PC,4001,
dorchester,Dorchester,1875,0,"LAROCHELLE, Louis-Napoléon",PC,4001,ne s'est pas représenté en 1878
dorchester,Dorchester,1878,0,"AUDET, Nicodème",PC,1783,
dorchester,Dorchester,1881,0,"AUDET, Nicodème",PC,1783,ne s'est pas représenté en 1886
dorchester,Dorchester,1886,0,"LAROCHELLE, Louis-Napoléon",National,4001,nommé conseiller législatif le 07-12-1888
dorchester,Dorchester,1888,1,"PELLETIER, Louis-Philippe",National,4813,
dorchester,Dorchester,1890,0,"PELLETIER, Louis-Philippe",National,4813,
dorchester,Dorchester,1892,0,"PELLETIER, Louis-Philippe",PC,4813,
dorchester,Dorchester,1897,0,"PELLETIER, Louis-Philippe",PC,4813,
dorchester,Dorchester,1900,0,"PELLETIER, Louis-Philippe",PC,4813,ne s'est pas représenté en 1904
dorchester,Dorchester,1904,0,"MORISSET, Alfred",PLQ,4583,
dorchester,Dorchester,1908,0,"MORISSET, Alfred",PLQ,4583,
dorchester,Dorchester,1912,0,"MORISSET, Alfred",PLQ,4583,nommé fonctionnaire le 16-05-1913
dorchester,Dorchester,1913,1,"CANNON, Lucien",PLQ,2371,
dorchester,Dorchester,1916,0,"CANNON, Lucien",PLQ,2371,démissionne le 17-01-1917
dorchester,Dorchester,1917,1,"OUELLET, Joseph-Charles-Ernest",PLQ,4677,
dorchester,Dorchester,1919,0,"OUELLET, Joseph-Charles-Ernest",PLQ,4677,
dorchester,Dorchester,1923,0,"OUELLET, Joseph-Charles-Ernest",PLQ,4677,
dorchester,Dorchester,1927,0,"OUELLET, Joseph-Charles-Ernest",PLQ,4677,nommé conseiller législatif le 27-11-1930
dorchester,Dorchester,1931,0,"GIGUÈRE, Joseph-Philibert",PLQ,3427,défait en 1935
dorchester,Dorchester,1935,0,"BÉGIN, Joseph-Damase",PLQ,1947,
dorchester,Dorchester,1936,0,"BÉGIN, Joseph-Damase",UN,1947,
dorchester,Dorchester,1939,0,"BÉGIN, Joseph-Damase",UN,1947,
dorchester,Dorchester,1944,0,"BÉGIN, Joseph-Damase",UN,1947,
dorchester,Dorchester,1948,0,"BÉGIN, Joseph-Damase",UN,1947,
dorchester,Dorchester,1952,0,"BÉGIN, Joseph-Damase",UN,1947,
dorchester,Dorchester,1956,0,"BÉGIN, Joseph-Damase",UN,1947,
dorchester,Dorchester,1960,0,"BÉGIN, Joseph-Damase",UN,1947,ne s'est pas représenté en 1962
dorchester,Dorchester,1962,0,"NADEAU, Joseph-Armand",UN,4607,décédé le 20-10-1963
dorchester,Dorchester,1964,1,"O'FARRELL, Francis",PLQ,4645,défait en 1966
dorchester,Dorchester,1966,0,"PICARD, Paul-Henri",UN,4877,défait en 1970
dorchester,Dorchester,1970,0,"GUAY, Florian",RC,3533,défait en 1973
dorion,Dorion,1966,0,"AQUIN, François",PLQ,1745,démissionne le 20-11-1968
dorion,Dorion,1969,1,"BEAULIEU, Mario",UN,1907,défait en 1970
dorion,Dorion,1970,0,"BOSSÉ, Alfred",PLQ,2183,
dorion,Dorion,1973,0,"BOSSÉ, Alfred",PLQ,2183,défait en 1976
dorion,Dorion,1976,0,"PAYETTE, Lise",PQ,4789,ne s'est pas représentée en 1981
dorion,Dorion,1981,0,"LACHAPELLE, Huguette",PQ,3847,défaite en 1985
dorion,Dorion,1985,0,"TRÉPANIER, Violette",PLQ,5621,
dorion,Dorion,1989,0,"TRÉPANIER, Violette",PLQ,5621,ne s'est pas représentée en 1994
drummond,Drummond,1890,0,"WATTS, William John",PLQ,5745,défait en 1892
drummond,Drummond,1892,0,"COOKE, Joseph Peter",PC,2637,défait en 1897
drummond,Drummond,1897,0,"WATTS, William John",PLQ,5745,
drummond,Drummond,1900,0,"WATTS, William John",PLQ,5745,nommé fonctionnaire le 25-04-1901
drummond,Drummond,1901,1,"LAFERTÉ, Joseph",PLQ,3869,
drummond,Drummond,1904,0,"LAFERTÉ, Joseph",PLQ,3869,
drummond,Drummond,1908,0,"LAFERTÉ, Joseph",PLQ,3869,élection annulée le 31-12-1909
drummond,Drummond,1910,1,"ALLARD, Jules",PLQ,1727,
drummond,Drummond,1912,0,"ALLARD, Jules",PLQ,1727,nommé conseiller législatif le 13-04-1916
drummond,Drummond,1916,0,"LAFERTÉ, Hector",PLQ,3867,
drummond,Drummond,1919,0,"LAFERTÉ, Hector",PLQ,3867,
drummond,Drummond,1923,0,"LAFERTÉ, Hector",PLQ,3867,
drummond,Drummond,1927,0,"LAFERTÉ, Hector",PLQ,3867,
drummond,Drummond,1931,0,"LAFERTÉ, Hector",PLQ,3867,nommé conseiller législatif le 27-07-1934
drummond,Drummond,1935,0,"RAJOTTE, Arthur",PLQ,5027,défait en 1936
drummond,Drummond,1936,0,"MARIER, Joseph",UN,4343,défait en 1939
drummond,Drummond,1939,0,"RAJOTTE, Arthur",PLQ,5027,défait en 1944
drummond,Drummond,1944,0,"BERNARD, Robert",UN,2029,
drummond,Drummond,1948,0,"BERNARD, Robert",UN,2029,défait en 1952
drummond,Drummond,1952,0,"PINARD, Bernard",PLQ,4895,défait en 1956
drummond,Drummond,1956,0,"BERNARD, Robert",UN,2029,défait en 1960
drummond,Drummond,1960,0,"PINARD, Bernard",PLQ,4895,
drummond,Drummond,1962,0,"PINARD, Bernard",PLQ,4895,
drummond,Drummond,1966,0,"PINARD, Bernard",PLQ,4895,
drummond,Drummond,1970,0,"PINARD, Bernard",PLQ,4895,nommé juge le 19-09-1973
drummond,Drummond,1973,0,"MALOUIN, Robert",PLQ,4307,ne s'est pas représenté en 1976
drummond,Drummond,1976,0,"CLAIR, Michel",PQ,2583,
drummond,Drummond,1981,0,"CLAIR, Michel",PQ,2583,défait en 1985
drummond,Drummond,1985,0,"ST-ROCH, Jean-Guy",PLQ,5275,
drummond,Drummond,1989,0,"ST-ROCH, Jean-Guy",PLQ,5275,défait en 1994
drummond,Drummond,1994,0,"JUTRAS, Normand",PQ,3769,
drummond,Drummond,1998,0,"JUTRAS, Normand",PQ,3769,
drummond,Drummond,2003,0,"JUTRAS, Normand",PQ,3769,défait en 2007
drummond,Drummond,2007,0,"SCHNEEBERGER, Sébastien",ADQ,5909,défait en 2008. Voir Drummond–Bois-Francs
drummond,Drummond,2008,0,"BLANCHET, Yves-François",PQ,1123,voir Johnson
drummondarthabaska,Drummond-Arthabaska,1867,0,"HEMMING, Edward John",PC,3631,défait en 1871
drummondarthabaska,Drummond-Arthabaska,1871,0,"LAURIER, Wilfrid",PLQ,4029,démissionne le 19-01-1874
drummondarthabaska,Drummond-Arthabaska,1874,1,"WATTS, William John",PC,5745,
drummondarthabaska,Drummond-Arthabaska,1875,0,"WATTS, William John",PC,5745,
drummondarthabaska,Drummond-Arthabaska,1878,0,"WATTS, William John",PLQ,5745,
drummondarthabaska,Drummond-Arthabaska,1881,0,"WATTS, William John",PLQ,5745,démissionne le 17-12-1885
drummondarthabaska,Drummond-Arthabaska,1886,1,"GIROUARD, Joseph-Éna",PLQ,3441,
